transaction_id,user_id,product_id,purchase_date,quantity,amount,discount_amount,payment_method,order_status
T29617,U08745,P0028,2024-10-07 16:30:40,1,3230.0,570.0,Wallet,Success
T29618,U08492,P0159,2024-10-20 19:32:37,1,3330.0,370.0,UPI,Success
T29619,U09352,P0188,2024-12-08 00:42:44,1,2635.0,465.0,Wallet,Success
T29620,U00928,P0157,2024-04-02 22:34:21,1,1350.0,450.0,Card,Success
T29621,U09220,P0047,2024-03-09 07:18:21,1,900.0,100.0,UPI,Success
T29622,U04340,P0194,2024-10-11 14:28:34,1,300.0,100.0,Card,Success
T29623,U04315,P0024,2024-08-13 13:10:52,1,9900.0,0.0,NetBanking,Success
T29624,U02142,P0137,2024-10-09 14:37:02,1,935.0,165.0,Card,Success
T29625,U02609,P0151,2024-05-07 17:59:36,1,2610.0,290.0,Card,Success
T29626,U07909,P0064,2024-12-24 07:46:12,1,400.0,100.0,NetBanking,Success
T29627,U03043,P0091,2024-01-26 16:02:12,1,285.0,15.0,Wallet,Success
T29628,U02923,P0124,2023-03-01 23:20:21,1,700.0,0.0,Wallet,Success
T29629,U08166,P0011,2024-07-27 07:09:11,1,5300.0,0.0,UPI,Success
T29630,U01514,P0112,2024-02-26 07:07:35,1,360.0,40.0,UPI,Success
T29631,U05811,P0103,2024-05-17 09:12:37,1,1400.0,0.0,UPI,Success
T29632,U05680,P0058,2024-11-13 07:22:20,1,400.0,0.0,Wallet,Success
T29633,U04839,P0196,2024-09-25 16:09:12,1,2565.0,135.0,Card,Success
T29634,U01479,P0112,2024-11-19 20:28:04,1,400.0,0.0,Card,Success
T29635,U05227,P0127,2024-12-18 20:13:07,1,900.0,100.0,Card,Success
T29636,U08745,P0028,2024-10-07 16:17:40,1,3800.0,0.0,Wallet,Success
T29637,U06271,P0134,2024-04-06 14:38:32,1,1615.0,285.0,Card,Success
T29638,U01862,P0110,2024-08-24 21:22:12,1,1235.0,65.0,UPI,Success
T29639,U08915,P0167,2023-04-14 21:39:14,1,1900.0,100.0,Card,Success
T29640,U08210,P0082,2023-11-20 10:10:29,1,190.0,10.0,UPI,Success
T29641,U00688,P0193,2023-11-03 07:39:29,2,7420.0,3180.0,UPI,Success
T29642,U08074,P0132,2024-11-26 09:44:28,2,1530.0,270.0,UPI,Success
T29643,U04699,P0158,2024-03-06 16:14:25,1,1500.0,0.0,NetBanking,Success
T29644,U06518,P0175,2024-07-01 20:29:44,1,2640.0,660.0,UPI,Success
T29645,U05848,P0182,2024-10-24 07:44:23,1,2300.0,0.0,Card,Success
T29646,U07746,P0167,2023-08-29 18:20:10,1,1500.0,500.0,UPI,Success
T29647,U04973,P0148,2024-12-13 08:04:38,1,3995.0,705.0,Card,Success
T29648,U02192,P0109,2024-02-06 21:54:58,1,1080.0,120.0,NetBanking,Success
T29649,U08292,P0187,2024-08-09 23:35:55,1,3100.0,0.0,Card,Success
T29650,U08180,P0131,2024-12-11 17:26:58,1,850.0,150.0,Wallet,Success
T29651,U04997,P0192,2024-09-07 07:45:26,1,475.0,25.0,UPI,Success
T29652,U00799,P0200,2024-11-17 14:24:51,1,3800.0,0.0,UPI,Success
T29653,U07419,P0125,2024-12-20 07:50:47,2,1120.0,480.0,Card,Success
T29654,U01788,P0097,2024-09-23 10:38:24,2,760.0,40.0,Wallet,Success
T29655,U04463,P0163,2024-04-25 14:20:33,2,3600.0,400.0,Card,Success
T29656,U08254,P0005,2024-12-19 11:42:04,1,1330.0,70.0,UPI,Success
T29657,U08937,P0025,2024-01-28 20:10:41,1,8265.0,435.0,Card,Refunded
T29658,U04980,P0189,2024-08-02 09:16:17,2,6720.0,1680.0,NetBanking,Success
T29659,U08229,P0191,2024-06-13 12:04:38,1,1125.0,375.0,UPI,Success
T29660,U05113,P0107,2024-10-05 15:21:57,1,540.0,60.0,UPI,Success
T29661,U05490,P0155,2024-06-30 11:18:44,1,3570.0,630.0,Wallet,Success
T29662,U05693,P0106,2024-12-09 12:29:06,1,2000.0,0.0,Card,Success
T29663,U04911,P0032,2024-12-21 11:53:30,1,5000.0,0.0,UPI,Success
T29664,U09987,P0179,2024-08-27 19:18:49,1,2000.0,0.0,UPI,Success
T29665,U05153,P0084,2023-08-25 07:10:06,1,810.0,90.0,Card,Success
T29666,U01157,P0062,2024-03-14 11:45:15,1,765.0,135.0,UPI,Success
T29667,U05631,P0136,2024-04-08 12:01:44,1,570.0,30.0,Card,Success
T29668,U01779,P0039,2024-04-26 10:29:24,3,4320.0,480.0,Wallet,Success
T29669,U04731,P0167,2024-09-16 07:50:39,2,3600.0,400.0,Card,Success
T29670,U09739,P0003,2024-09-20 08:01:03,1,2070.0,230.0,UPI,Success
T29671,U05423,P0093,2024-02-17 22:09:56,1,500.0,0.0,NetBanking,Success
T29672,U00274,P0084,2024-12-13 19:35:50,1,720.0,180.0,Card,Success
T29673,U07114,P0021,2024-03-17 12:46:47,1,2200.0,0.0,Card,Success
T29674,U06383,P0053,2024-05-03 22:52:37,1,200.0,0.0,UPI,Success
T29675,U06105,P0144,2024-04-22 10:34:07,1,4465.0,235.0,NetBanking,Success
T29676,U08743,P0155,2024-12-10 10:16:06,1,3780.0,420.0,Wallet,Failed
T29677,U04458,P0082,2024-06-22 06:56:58,1,200.0,0.0,Card,Success
T29678,U02003,P0023,2024-12-22 23:21:49,1,5500.0,0.0,Wallet,Success
T29679,U08201,P0176,2024-03-18 22:23:27,1,3700.0,0.0,NetBanking,Success
T29680,U06692,P0014,2024-11-02 08:56:02,1,7830.0,870.0,Wallet,Success
T29681,U08555,P0010,2024-08-21 21:29:10,2,2000.0,0.0,Card,Success
T29682,U00024,P0190,2024-09-03 20:02:06,1,3485.0,615.0,Card,Success
T29683,U07374,P0026,2024-11-21 00:11:23,1,3895.0,205.0,Card,Success
T29684,U04148,P0121,2024-02-05 22:10:51,1,360.0,40.0,Card,Success
T29685,U08578,P0084,2023-12-26 14:11:46,1,810.0,90.0,Card,Success
T29686,U02202,P0124,2024-10-02 18:53:15,2,1330.0,70.0,Wallet,Success
T29687,U02786,P0185,2024-12-22 18:09:16,1,1190.0,210.0,Wallet,Success
T29688,U06815,P0146,2024-11-20 06:51:15,1,3300.0,1100.0,Card,Success
T29689,U01808,P0045,2024-09-29 10:42:09,1,3960.0,440.0,Card,Success
T29690,U09477,P0174,2024-05-11 12:28:24,1,3200.0,800.0,Card,Success
T29691,U05525,P0057,2023-02-18 11:11:30,1,280.0,120.0,Card,Success
T29692,U01054,P0040,2023-07-27 19:18:45,1,2850.0,150.0,UPI,Success
T29693,U05699,P0193,2024-04-07 14:12:23,2,10070.0,530.0,UPI,Success
T29694,U03928,P0027,2024-05-04 12:30:18,1,4400.0,0.0,Card,Success
T29695,U03600,P0200,2024-11-21 22:31:37,1,2850.0,950.0,UPI,Success
T29696,U06383,P0055,2024-08-20 23:05:49,1,255.0,45.0,Wallet,Success
T29697,U01505,P0122,2024-12-07 20:54:25,2,1900.0,100.0,UPI,Success
T29698,U02863,P0175,2024-01-12 23:14:02,1,3135.0,165.0,UPI,Success
T29699,U00246,P0192,2024-08-06 17:02:30,1,475.0,25.0,UPI,Success
T29700,U06964,P0197,2024-09-01 16:35:14,1,5510.0,290.0,Wallet,Success
T29701,U02253,P0161,2024-01-22 22:40:05,1,2000.0,0.0,UPI,Success
T29702,U07435,P0014,2024-12-28 19:07:24,1,6525.0,2175.0,Card,Success
T29703,U07318,P0100,2023-11-13 10:48:50,3,810.0,90.0,NetBanking,Refunded
T29704,U07590,P0016,2024-04-05 19:09:57,1,5510.0,290.0,Card,Success
T29705,U04013,P0046,2024-09-05 08:11:22,1,3760.0,940.0,Card,Success
T29706,U07650,P0087,2024-03-22 20:17:31,1,170.0,30.0,Wallet,Success
T29707,U08994,P0032,2024-09-17 18:19:52,1,4250.0,750.0,UPI,Success
T29708,U05488,P0190,2024-06-17 11:50:21,1,4100.0,0.0,Card,Success
T29709,U01929,P0142,2024-04-06 21:32:16,1,3200.0,0.0,Card,Success
T29710,U09116,P0126,2024-10-04 12:23:32,1,1300.0,0.0,Wallet,Success
T29711,U09350,P0090,2024-12-17 23:05:28,1,270.0,30.0,UPI,Success
T29712,U00111,P0038,2024-11-01 10:07:45,1,2565.0,135.0,UPI,Failed
T29713,U01388,P0167,2023-12-28 15:38:57,1,2000.0,0.0,UPI,Failed
T29714,U02181,P0136,2024-12-07 09:27:51,1,600.0,0.0,UPI,Success
T29715,U01515,P0045,2024-11-08 18:21:23,2,7920.0,880.0,Wallet,Success
T29716,U00489,P0025,2024-06-21 23:09:44,1,6525.0,2175.0,Card,Success
T29717,U04766,P0171,2024-06-19 22:46:57,1,3600.0,400.0,UPI,Success
T29718,U00696,P0119,2024-08-20 10:21:24,1,1785.0,315.0,UPI,Success
T29719,U08072,P0048,2024-12-26 14:56:50,1,3040.0,160.0,Card,Success
T29720,U07869,P0008,2024-11-19 13:08:46,1,9405.0,495.0,NetBanking,Success
T29721,U05128,P0071,2023-08-11 18:16:38,1,800.0,0.0,Card,Success
T29722,U04485,P0074,2024-10-11 17:31:30,2,1330.0,70.0,Card,Success
T29723,U02560,P0087,2022-11-20 20:12:58,1,140.0,60.0,Wallet,Success
T29724,U01457,P0120,2024-07-23 22:13:52,1,700.0,0.0,Wallet,Success
T29725,U03122,P0143,2023-07-10 16:39:16,1,3315.0,585.0,Wallet,Success
T29726,U01152,P0061,2024-05-24 16:26:11,1,630.0,70.0,NetBanking,Success
T29727,U06706,P0002,2023-05-23 21:04:01,3,10800.0,2700.0,UPI,Failed
T29728,U08263,P0064,2024-03-06 09:06:38,1,450.0,50.0,UPI,Success
T29729,U03902,P0136,2024-12-01 20:39:06,2,840.0,360.0,Card,Success
T29730,U01903,P0072,2024-10-17 20:49:02,1,765.0,135.0,Card,Success
T29731,U03199,P0152,2024-06-10 20:32:42,2,2880.0,320.0,Card,Success
T29732,U01452,P0048,2023-03-21 16:16:49,2,5760.0,640.0,Card,Success
T29733,U08719,P0078,2024-12-15 14:03:27,1,270.0,30.0,UPI,Success
T29734,U00724,P0181,2024-08-30 12:11:59,1,1980.0,220.0,UPI,Success
T29735,U06485,P0158,2024-02-13 18:45:48,1,1500.0,0.0,Card,Refunded
T29736,U05771,P0151,2024-10-08 13:16:57,1,2900.0,0.0,NetBanking,Success
T29737,U05676,P0087,2024-06-16 07:32:26,1,190.0,10.0,Card,Success
T29738,U09308,P0069,2024-12-16 18:39:32,1,900.0,0.0,Card,Refunded
T29739,U03890,P0054,2023-02-12 16:26:12,1,540.0,60.0,Wallet,Success
T29740,U04566,P0060,2024-04-24 22:00:44,1,450.0,50.0,Card,Success
T29741,U09197,P0039,2024-08-06 12:18:51,3,3600.0,1200.0,UPI,Success
T29742,U03846,P0192,2024-06-30 14:52:50,1,450.0,50.0,Wallet,Success
T29743,U02466,P0137,2024-02-23 17:47:16,1,1100.0,0.0,Card,Success
T29744,U00646,P0052,2024-09-28 08:12:15,1,170.0,30.0,UPI,Success
T29745,U04759,P0070,2024-03-26 22:45:13,3,2400.0,0.0,UPI,Success
T29746,U07978,P0171,2024-09-27 19:30:45,1,3200.0,800.0,UPI,Success
T29747,U01116,P0163,2024-12-16 11:50:29,1,2000.0,0.0,UPI,Success
T29748,U00748,P0123,2024-12-31 21:54:36,2,3600.0,400.0,UPI,Success
T29749,U09860,P0041,2024-01-26 09:28:22,1,1350.0,450.0,UPI,Success
T29750,U03107,P0157,2023-09-11 12:07:53,1,1440.0,360.0,Wallet,Success
T29751,U08097,P0101,2024-07-23 07:43:04,3,5415.0,285.0,Wallet,Success
T29752,U07468,P0175,2024-10-14 21:56:12,1,3300.0,0.0,Card,Success
T29753,U08618,P0031,2024-12-17 00:42:20,1,3700.0,0.0,UPI,Success
T29754,U08641,P0199,2024-06-11 17:25:08,2,3600.0,0.0,Card,Success
T29755,U04545,P0103,2023-09-05 16:35:05,1,1260.0,140.0,UPI,Success
T29756,U04310,P0068,2024-04-16 19:43:24,3,2700.0,0.0,UPI,Refunded
T29757,U02289,P0111,2024-03-02 14:46:10,2,2090.0,110.0,Card,Success
T29758,U09418,P0007,2024-11-03 23:45:37,2,16200.0,0.0,UPI,Success
T29759,U04087,P0075,2024-11-18 08:23:24,1,500.0,0.0,UPI,Success
T29760,U06815,P0182,2024-11-10 13:21:43,1,2070.0,230.0,UPI,Success
T29761,U03837,P0083,2024-02-24 13:01:13,1,760.0,40.0,UPI,Success
T29762,U08933,P0020,2024-05-23 08:08:14,3,14100.0,0.0,Card,Success
T29763,U00931,P0018,2024-10-14 19:42:34,1,4200.0,1400.0,Card,Success
T29764,U07580,P0096,2024-05-22 07:26:05,2,1190.0,210.0,Wallet,Success
T29765,U04667,P0040,2024-03-21 23:43:04,1,2550.0,450.0,UPI,Success
T29766,U01452,P0110,2024-12-02 07:01:00,1,1105.0,195.0,Wallet,Success
T29767,U05708,P0196,2024-10-15 16:29:38,1,2700.0,0.0,NetBanking,Success
T29768,U06182,P0193,2024-08-14 21:33:01,2,8480.0,2120.0,UPI,Success
T29769,U08671,P0188,2024-12-18 11:20:32,1,3100.0,0.0,NetBanking,Success
T29770,U02073,P0124,2024-02-14 09:38:41,1,630.0,70.0,UPI,Success
T29771,U04286,P0178,2024-09-01 14:40:34,1,3500.0,0.0,Card,Success
T29772,U00877,P0064,2023-05-12 20:38:13,1,500.0,0.0,Wallet,Success
T29773,U09951,P0052,2024-12-01 22:08:39,1,180.0,20.0,NetBanking,Success
T29774,U07620,P0064,2024-04-17 22:54:00,1,425.0,75.0,UPI,Success
T29775,U06301,P0034,2023-11-22 22:32:51,1,3870.0,430.0,Card,Success
T29776,U02545,P0102,2024-06-11 12:03:48,1,1050.0,350.0,Card,Success
T29777,U06486,P0146,2024-12-01 17:33:14,1,3960.0,440.0,UPI,Success
T29778,U01913,P0116,2024-02-02 23:54:37,1,1520.0,80.0,UPI,Success
T29779,U00666,P0072,2024-06-28 09:35:17,1,900.0,0.0,UPI,Success
T29780,U06676,P0167,2024-12-21 15:09:41,1,1500.0,500.0,UPI,Success
T29781,U02998,P0085,2024-11-07 23:05:40,1,900.0,0.0,UPI,Success
T29782,U06592,P0180,2023-09-12 00:11:51,3,10830.0,570.0,Card,Success
T29783,U04316,P0071,2024-06-01 14:31:36,1,640.0,160.0,UPI,Success
T29784,U02488,P0071,2023-03-08 07:34:23,1,680.0,120.0,Card,Success
T29785,U07525,P0142,2024-12-27 18:23:00,1,3040.0,160.0,Card,Success
T29786,U01762,P0113,2024-08-03 10:39:02,1,990.0,110.0,UPI,Success
T29787,U01664,P0023,2024-05-29 22:05:40,1,3850.0,1650.0,Wallet,Success
T29788,U00666,P0072,2024-06-28 10:26:17,1,900.0,0.0,Card,Refunded
T29789,U08783,P0083,2024-11-28 20:37:24,1,760.0,40.0,NetBanking,Refunded
T29790,U03295,P0197,2024-03-17 08:35:16,3,15660.0,1740.0,Card,Success
T29791,U04974,P0170,2024-08-10 09:58:42,1,4900.0,0.0,UPI,Success
T29792,U08292,P0055,2023-05-24 22:27:11,2,480.0,120.0,Wallet,Success
T29793,U00295,P0061,2024-05-17 17:16:11,1,630.0,70.0,Wallet,Success
T29794,U06954,P0160,2024-12-14 14:57:30,1,2210.0,390.0,Card,Success
T29795,U00926,P0044,2024-12-05 13:44:26,1,1800.0,600.0,Card,Success
T29796,U07476,P0192,2024-12-16 14:13:56,1,375.0,125.0,Wallet,Success
T29797,U00844,P0137,2024-09-04 15:59:51,2,2200.0,0.0,NetBanking,Success
T29798,U03779,P0078,2024-06-22 16:29:07,1,270.0,30.0,UPI,Success
T29799,U04459,P0137,2023-01-22 08:16:49,1,1100.0,0.0,NetBanking,Success
T29800,U02922,P0036,2024-10-27 20:57:11,1,7560.0,840.0,Card,Success
T29801,U05482,P0117,2024-04-01 13:37:46,2,1000.0,0.0,Card,Success
T29802,U04015,P0159,2024-11-02 21:03:06,3,9435.0,1665.0,Wallet,Refunded
T29803,U04470,P0162,2024-05-18 13:25:32,1,1615.0,85.0,Card,Success
T29804,U06666,P0093,2024-07-01 23:50:37,1,500.0,0.0,UPI,Success
T29805,U02453,P0142,2024-01-14 08:13:34,3,8640.0,960.0,Card,Success
T29806,U09011,P0058,2024-08-29 14:21:11,1,400.0,0.0,Wallet,Success
T29807,U02390,P0183,2024-04-21 18:16:23,1,1875.0,625.0,Wallet,Success
T29808,U01805,P0187,2024-03-19 08:02:37,1,2635.0,465.0,UPI,Success
T29809,U03555,P0043,2024-01-21 12:52:08,1,8000.0,0.0,UPI,Success
T29810,U00446,P0135,2024-10-25 23:18:23,2,4000.0,0.0,Card,Success
T29811,U02058,P0010,2024-12-05 18:12:01,1,950.0,50.0,Card,Success
T29812,U07542,P0087,2024-04-07 16:25:35,1,180.0,20.0,Wallet,Success
T29813,U05005,P0041,2024-07-04 21:47:10,1,1710.0,90.0,Card,Success
T29814,U00625,P0168,2024-03-16 10:39:25,1,500.0,0.0,Card,Success
T29815,U06692,P0014,2024-11-02 09:16:02,2,16530.0,870.0,Card,Success
T29816,U03429,P0138,2024-02-21 12:41:46,1,1360.0,240.0,UPI,Success
T29817,U05406,P0127,2024-12-29 12:34:52,2,1600.0,400.0,UPI,Failed
T29818,U04434,P0169,2024-06-15 13:35:08,2,3610.0,190.0,Card,Success
T29819,U08881,P0138,2024-04-08 11:21:21,1,1200.0,400.0,Card,Success
T29820,U02088,P0184,2023-03-02 13:39:02,2,2660.0,140.0,UPI,Success
T29821,U04256,P0148,2024-05-13 23:34:48,1,4465.0,235.0,UPI,Success
T29822,U00148,P0139,2024-05-18 07:06:32,3,2730.0,1170.0,UPI,Success
T29823,U00644,P0146,2024-08-25 08:41:11,1,4180.0,220.0,Wallet,Success
T29824,U06163,P0149,2024-01-26 22:33:22,2,9310.0,490.0,UPI,Success
T29825,U01511,P0199,2023-12-27 22:46:00,1,1710.0,90.0,UPI,Success
T29826,U00284,P0017,2024-10-01 08:41:23,1,8550.0,450.0,Wallet,Success
T29827,U02733,P0106,2024-05-26 11:37:52,1,2000.0,0.0,UPI,Success
T29828,U05005,P0055,2024-07-20 21:21:37,2,600.0,0.0,Card,Success
T29829,U04416,P0019,2024-12-25 18:56:33,1,1620.0,180.0,NetBanking,Success
T29830,U04014,P0186,2023-11-02 19:33:14,1,2945.0,155.0,Card,Success
T29831,U01384,P0061,2024-05-01 23:44:46,1,700.0,0.0,Card,Success
T29832,U08587,P0172,2024-12-01 13:02:31,1,1200.0,0.0,UPI,Success
T29833,U01786,P0057,2024-06-23 16:59:42,1,400.0,0.0,UPI,Refunded
T29834,U07531,P0174,2024-06-21 17:27:17,1,3400.0,600.0,UPI,Success
T29835,U06391,P0138,2024-01-17 22:24:45,1,1520.0,80.0,NetBanking,Success
T29836,U09577,P0075,2024-06-27 19:34:33,1,375.0,125.0,Card,Success
T29837,U01273,P0074,2024-09-26 09:31:53,1,560.0,140.0,UPI,Success
T29838,U08142,P0197,2024-11-26 10:56:58,1,5510.0,290.0,UPI,Success
T29839,U01249,P0100,2024-10-05 20:55:37,1,285.0,15.0,Card,Success
T29840,U03087,P0185,2024-08-25 19:01:37,1,1260.0,140.0,NetBanking,Success
T29841,U02321,P0198,2024-07-01 08:36:58,1,1500.0,0.0,Card,Success
T29842,U02863,P0175,2024-01-12 23:42:02,1,2475.0,825.0,UPI,Success
T29843,U02733,P0125,2024-11-09 13:02:57,3,1680.0,720.0,Card,Success
T29844,U04979,P0097,2024-06-18 21:28:21,1,380.0,20.0,Wallet,Success
T29845,U03359,P0090,2023-02-03 11:06:13,3,900.0,0.0,Card,Success
T29846,U06215,P0057,2023-09-15 09:35:43,1,320.0,80.0,Card,Success
T29847,U02239,P0082,2024-04-12 07:06:41,1,200.0,0.0,Card,Success
T29848,U05848,P0182,2024-10-24 07:43:23,1,2185.0,115.0,Card,Success
T29849,U02838,P0065,2024-05-05 16:35:05,1,285.0,15.0,UPI,Success
T29850,U07648,P0173,2024-03-15 23:07:32,1,3230.0,170.0,UPI,Refunded
T29851,U03615,P0090,2024-04-06 17:35:07,1,300.0,0.0,Wallet,Success
T29852,U08289,P0129,2024-01-06 08:07:15,1,1350.0,450.0,Card,Success
T29853,U04682,P0065,2024-06-26 08:40:31,2,540.0,60.0,Wallet,Failed
T29854,U01607,P0020,2024-02-27 17:16:38,1,4230.0,470.0,UPI,Failed
T29855,U03505,P0043,2024-09-01 20:24:18,2,16000.0,0.0,UPI,Success
T29856,U04165,P0121,2023-02-09 19:38:45,1,360.0,40.0,Card,Success
T29857,U08530,P0172,2024-06-07 15:19:02,2,2280.0,120.0,NetBanking,Success
T29858,U01177,P0108,2024-12-16 15:24:56,1,600.0,0.0,Card,Success
T29859,U00582,P0097,2024-12-28 10:42:56,1,340.0,60.0,UPI,Success
T29860,U06125,P0178,2024-08-26 14:42:33,2,7000.0,0.0,Card,Success
T29861,U08762,P0018,2024-10-12 20:10:59,2,9520.0,1680.0,Card,Success
T29862,U07044,P0083,2024-06-20 11:51:29,1,600.0,200.0,Card,Success
T29863,U04369,P0034,2023-08-05 10:40:55,1,4085.0,215.0,Wallet,Success
T29864,U02589,P0050,2024-09-22 17:53:51,1,6290.0,1110.0,Card,Success
T29865,U05423,P0093,2024-02-17 22:29:56,2,900.0,100.0,UPI,Success
T29866,U07620,P0164,2024-01-10 15:39:36,1,855.0,45.0,UPI,Success
T29867,U03223,P0058,2024-06-04 19:42:47,1,360.0,40.0,UPI,Success
T29868,U01370,P0037,2024-11-19 10:28:45,1,4270.0,1830.0,Wallet,Refunded
T29869,U00083,P0035,2023-10-17 21:09:57,2,14580.0,1620.0,Wallet,Success
T29870,U00300,P0054,2024-11-04 13:52:33,1,570.0,30.0,UPI,Success
T29871,U04151,P0045,2024-09-06 23:50:56,1,3520.0,880.0,Card,Success
T29872,U06297,P0149,2024-06-21 16:19:07,2,9800.0,0.0,Wallet,Success
T29873,U01473,P0164,2024-09-01 22:49:05,1,720.0,180.0,Card,Success
T29874,U09297,P0162,2024-09-08 22:11:24,1,1615.0,85.0,Card,Success
T29875,U00675,P0103,2023-05-25 22:52:24,2,2800.0,0.0,UPI,Success
T29876,U00642,P0095,2024-08-09 17:59:09,2,1330.0,70.0,NetBanking,Success
T29877,U05632,P0092,2024-09-18 18:28:40,1,760.0,40.0,UPI,Failed
T29878,U01331,P0153,2024-08-05 21:25:44,1,2700.0,300.0,UPI,Success
T29879,U06982,P0170,2024-10-16 14:01:08,1,4900.0,0.0,NetBanking,Success
T29880,U00274,P0191,2024-12-17 11:26:58,1,1275.0,225.0,Wallet,Success
T29881,U01573,P0036,2024-07-21 17:43:33,2,15120.0,1680.0,Card,Success
T29882,U00487,P0007,2024-09-25 21:14:00,1,6480.0,1620.0,UPI,Success
T29883,U07955,P0115,2024-08-10 18:08:16,1,720.0,80.0,Card,Success
T29884,U04766,P0118,2023-10-07 08:12:43,1,2000.0,0.0,UPI,Success
T29885,U02855,P0151,2024-11-23 18:49:42,1,2320.0,580.0,Card,Success
T29886,U03945,P0041,2024-10-23 17:50:18,1,1620.0,180.0,Card,Success
T29887,U01449,P0007,2024-07-09 23:04:31,1,5670.0,2430.0,Card,Success
T29888,U05318,P0052,2024-07-10 11:00:56,1,200.0,0.0,Card,Success
T29889,U05105,P0180,2024-05-19 16:17:23,1,3800.0,0.0,UPI,Success
T29890,U00605,P0096,2024-09-30 17:27:56,1,525.0,175.0,Card,Success
T29891,U06160,P0080,2024-08-01 00:12:33,1,425.0,75.0,Wallet,Success
T29892,U06340,P0190,2024-07-14 11:30:50,1,4100.0,0.0,NetBanking,Success
T29893,U07664,P0088,2024-10-11 08:05:36,1,855.0,45.0,UPI,Refunded
T29894,U09232,P0197,2024-11-01 22:43:06,1,5800.0,0.0,UPI,Success
T29895,U02649,P0103,2024-12-14 07:50:20,1,1400.0,0.0,UPI,Success
T29896,U04945,P0084,2023-12-01 13:32:47,1,810.0,90.0,UPI,Success
T29897,U02983,P0040,2024-08-03 21:02:47,1,2850.0,150.0,Card,Success
T29898,U08715,P0080,2024-05-24 16:18:45,1,425.0,75.0,Wallet,Success
T29899,U02485,P0189,2023-07-21 11:05:46,2,7560.0,840.0,Wallet,Failed
T29900,U04839,P0190,2024-09-26 14:28:36,3,9225.0,3075.0,Card,Refunded
T29901,U03406,P0080,2023-11-21 17:25:34,1,475.0,25.0,Card,Refunded
T29902,U01465,P0183,2024-09-23 14:17:06,1,2250.0,250.0,UPI,Success
T29903,U07828,P0132,2023-10-16 12:13:05,1,810.0,90.0,Card,Success
T29904,U07525,P0142,2024-12-27 18:36:00,1,2880.0,320.0,Card,Success
T29905,U00735,P0012,2024-03-14 09:05:45,1,4505.0,795.0,Card,Success
T29906,U08877,P0014,2024-08-02 14:10:37,2,16530.0,870.0,UPI,Success
T29907,U09901,P0095,2024-09-01 00:50:14,1,525.0,175.0,Card,Success
T29908,U01076,P0173,2023-02-17 09:39:38,2,6460.0,340.0,Card,Success
T29909,U05410,P0060,2024-01-23 15:48:48,3,1350.0,150.0,Card,Success
T29910,U04300,P0160,2023-03-20 13:39:25,1,2600.0,0.0,Card,Success
T29911,U05707,P0125,2024-10-28 23:05:12,1,720.0,80.0,UPI,Success
T29912,U09956,P0184,2024-08-22 10:12:00,1,1260.0,140.0,Card,Success
T29913,U08990,P0051,2024-04-30 08:39:24,2,1400.0,0.0,Wallet,Success
T29914,U00654,P0070,2024-02-25 23:40:46,2,1360.0,240.0,Card,Success
T29915,U01201,P0086,2024-12-15 22:19:45,1,475.0,25.0,UPI,Success
T29916,U09212,P0072,2024-11-12 16:16:06,1,675.0,225.0,UPI,Success
T29917,U03489,P0141,2024-01-04 19:23:19,1,4100.0,0.0,Card,Refunded
T29918,U08605,P0074,2024-05-21 08:56:47,1,595.0,105.0,UPI,Success
T29919,U03212,P0195,2024-04-24 11:25:24,1,8500.0,0.0,UPI,Success
T29920,U00841,P0084,2024-11-06 12:19:29,1,810.0,90.0,Card,Success
T29921,U00694,P0137,2024-01-25 22:04:17,1,1045.0,55.0,UPI,Success
T29922,U02954,P0183,2024-08-15 11:00:38,1,2125.0,375.0,UPI,Success
T29923,U00059,P0005,2024-10-07 20:46:17,1,1400.0,0.0,Card,Success
T29924,U04559,P0158,2024-08-09 07:11:05,1,1500.0,0.0,NetBanking,Success
T29925,U01774,P0102,2024-05-24 08:40:51,1,1400.0,0.0,NetBanking,Success
T29926,U07682,P0027,2024-02-16 23:57:16,1,3960.0,440.0,Wallet,Success
T29927,U02740,P0138,2024-06-03 18:03:27,1,1360.0,240.0,Wallet,Success
T29928,U03471,P0045,2024-05-17 00:49:38,1,4180.0,220.0,NetBanking,Success
T29929,U09162,P0119,2024-09-16 17:44:52,1,1995.0,105.0,UPI,Success
T29930,U05040,P0158,2024-09-08 11:23:56,1,1500.0,0.0,Card,Success
T29931,U02640,P0043,2023-10-16 18:33:30,1,7200.0,800.0,Card,Success
T29932,U06657,P0151,2024-05-08 21:39:16,1,2900.0,0.0,UPI,Success
T29933,U08868,P0004,2024-04-19 17:14:20,1,7900.0,0.0,NetBanking,Success
T29934,U00646,P0052,2024-09-28 08:16:15,1,170.0,30.0,NetBanking,Success
T29935,U03744,P0046,2023-08-25 23:28:40,1,3760.0,940.0,UPI,Failed
T29936,U02515,P0179,2024-06-21 11:45:27,1,1900.0,100.0,Card,Failed
T29937,U00613,P0004,2023-11-03 08:47:35,1,7110.0,790.0,UPI,Success
T29938,U03264,P0165,2024-02-10 20:37:22,1,3600.0,900.0,Card,Success
T29939,U05762,P0181,2024-07-25 09:12:52,1,2090.0,110.0,NetBanking,Success
T29940,U06537,P0179,2024-09-12 07:38:21,2,4000.0,0.0,Card,Success
T29941,U02321,P0197,2024-07-01 06:32:04,1,5800.0,0.0,Card,Success
