user_id,signup_date,country,city,age_group,gender,device_type,acquisition_source
U09150,2024-09-14,India,Ahmedabad,18-24,Male,Tablet,Paid Ads
U09151,2022-10-27,UK,Liverpool,45-60,Male,Desktop,Social
U09152,2023-01-09,UK,Bristol,18-24,Male,Mobile,Organic
U09153,2024-04-04,Canada,Toronto,35-44,Female,Tablet,Paid Ads
U09154,2023-12-20,India,Chennai,25-34,Male,Tablet,Organic
U09155,2022-05-15,USA,San Antonio,25-34,Male,Mobile,Paid Ads
U09156,2024-09-04,India,Pune,25-34,Male,Mobile,Organic
U09157,2024-06-03,Australia,Melbourne,25-34,Male,Mobile,Referral
U09158,2023-04-24,UK,London,35-44,Female,Mobile,Paid Ads
U09159,2024-02-21,India,Ahmedabad,45-60,Female,Mobile,Paid Ads
U09160,2024-05-23,India,Hyderabad,18-24,Female,Mobile,Referral
U09161,2024-08-26,UK,Birmingham,35-44,Male,Mobile,Paid Ads
U09162,2024-08-22,USA,San Antonio,18-24,Male,Mobile,Social
U09163,2023-06-14,UK,London,18-24,Female,Desktop,Organic
U09164,2023-11-09,India,Chennai,45-60,Male,Mobile,Social
U09165,2023-01-19,UK,Leeds,25-34,Female,Mobile,Organic
U09166,2024-08-06,India,Hyderabad,18-24,Female,Desktop,Social
U09167,2024-04-03,USA,New York,25-34,Male,Mobile,Social
U09168,2024-02-18,Germany,Dusseldorf,25-34,Female,Mobile,Organic
U09169,2024-01-16,USA,Phoenix,25-34,Male,Mobile,Social
U09170,2024-07-03,India,Ahmedabad,35-44,Female,Mobile,Paid Ads
U09171,2024-02-02,Germany,Dusseldorf,45-60,Male,Desktop,Paid Ads
U09172,2023-04-02,India,Delhi,18-24,Male,Mobile,Paid Ads
U09173,2022-04-26,UK,Sheffield,18-24,Female,Mobile,Paid Ads
U09174,2024-10-27,USA,Houston,18-24,Male,Mobile,Referral
U09175,2022-01-23,India,Delhi,18-24,Female,Desktop,Referral
U09176,2023-02-10,India,Delhi,45-60,Male,Desktop,Paid Ads
U09177,2024-01-15,India,Mumbai,45-60,Male,Mobile,Paid Ads
U09178,2023-06-03,Canada,Toronto,35-44,Male,Mobile,Organic
U09179,2024-03-08,Australia,Perth,35-44,Male,Mobile,Organic
U09180,2023-01-18,USA,Chicago,35-44,Male,Desktop,Paid Ads
U09181,2022-12-27,India,Delhi,18-24,Male,Mobile,Organic
U09182,2023-08-11,Australia,Canberra,18-24,Female,Desktop,Paid Ads
U09183,2024-12-07,USA,Los Angeles,25-34,Male,Tablet,Social
U09184,2023-04-19,USA,New York,35-44,Male,Tablet,Paid Ads
U09185,2024-10-25,USA,San Antonio,25-34,Male,Desktop,Paid Ads
U09186,2024-07-07,India,Ahmedabad,25-34,Female,Mobile,Social
U09187,2024-10-25,USA,New York,25-34,Female,Mobile,Organic
U09188,2023-02-02,USA,Chicago,35-44,Female,Mobile,Paid Ads
U09189,2024-06-06,USA,Phoenix,45-60,Male,Mobile,Organic
U09190,2024-06-05,Australia,Gold Coast,25-34,Male,Mobile,Paid Ads
U09191,2024-07-14,India,Kolkata,35-44,Male,Mobile,Paid Ads
U09192,2024-12-18,USA,New York,25-34,Male,Mobile,Organic
U09193,2023-01-04,India,Delhi,35-44,Female,Desktop,Organic
U09194,2024-12-04,UK,Sheffield,25-34,Female,Mobile,Organic
U09195,2023-01-24,India,Mumbai,25-34,Male,Mobile,Referral
U09196,2022-02-13,India,Mumbai,25-34,Female,Mobile,Paid Ads
U09197,2022-11-23,Canada,Montreal,18-24,Female,Desktop,Social
U09198,2024-02-21,India,Kolkata,45-60,Female,Desktop,Referral
U09199,2024-05-25,USA,Houston,45-60,Male,Mobile,Organic
U09200,2022-01-01,Germany,Berlin,25-34,Male,Mobile,Referral
U09201,2024-11-20,USA,Phoenix,25-34,Male,Mobile,Paid Ads
U09202,2023-02-05,India,Kolkata,35-44,Male,Desktop,Social
U09203,2024-06-24,India,Hyderabad,25-34,Male,Mobile,Organic
U09204,2023-03-03,Canada,Quebec City,25-34,Female,Desktop,Organic
U09205,2023-04-28,India,Mumbai,18-24,Male,Desktop,Organic
U09206,2023-01-21,UK,Liverpool,45-60,Female,Desktop,Social
U09207,2023-05-19,Canada,Calgary,35-44,Female,Desktop,Organic
U09208,2024-04-13,USA,Houston,35-44,Male,Desktop,Social
U09209,2023-08-07,Canada,Quebec City,25-34,Male,Mobile,Organic
U09210,2024-03-10,India,Kolkata,35-44,Female,Mobile,Organic
U09211,2023-10-03,USA,Phoenix,25-34,Female,Mobile,Organic
U09212,2024-01-23,UK,Leeds,25-34,Female,Mobile,Social
U09213,2024-10-02,India,Delhi,35-44,Female,Tablet,Referral
U09214,2022-05-07,India,Chennai,45-60,Female,Desktop,Referral
U09215,2024-01-09,UK,Sheffield,45-60,Female,Mobile,Organic
U09216,2022-11-28,UK,Sheffield,35-44,Male,Mobile,Organic
U09217,2024-05-21,USA,San Antonio,35-44,Female,Mobile,Social
U09218,2023-09-12,Canada,Toronto,35-44,Female,Mobile,Paid Ads
U09219,2024-05-22,USA,Houston,45-60,Male,Mobile,Paid Ads
U09220,2024-02-10,Australia,Adelaide,25-34,Male,Mobile,Social
U09221,2024-02-27,UK,Birmingham,18-24,Female,Mobile,Organic
U09222,2024-10-19,India,Hyderabad,35-44,Female,Mobile,Paid Ads
U09223,2024-09-13,India,Delhi,45-60,Male,Desktop,Organic
U09224,2023-12-10,UK,London,25-34,Female,Desktop,Paid Ads
U09225,2024-05-05,Australia,Sydney,35-44,Female,Mobile,Paid Ads
U09226,2024-11-15,India,Delhi,25-34,Female,Mobile,Referral
U09227,2023-08-21,USA,Phoenix,45-60,Female,Mobile,Paid Ads
U09228,2024-10-03,India,Hyderabad,35-44,Female,Mobile,Referral
U09229,2024-04-08,India,Bangalore,25-34,Male,Mobile,Organic
U09230,2024-02-06,UK,Sheffield,35-44,Male,Mobile,Social
U09231,2024-04-19,India,Pune,35-44,Male,Mobile,Social
U09232,2023-12-17,UK,Birmingham,45-60,Male,Mobile,Social
U09233,2024-11-10,Australia,Perth,45-60,Male,Mobile,Social
U09234,2023-04-01,Germany,Cologne,18-24,Male,Mobile,Social
U09235,2023-11-13,India,Ahmedabad,18-24,Female,Desktop,Social
U09236,2023-09-27,UK,Manchester,35-44,Male,Mobile,Referral
U09237,2024-10-10,Australia,Melbourne,45-60,Female,Mobile,Organic
U09238,2023-11-12,India,Bangalore,25-34,Male,Mobile,Organic
U09239,2022-06-02,USA,San Antonio,18-24,Male,Mobile,Social
U09240,2024-10-10,Australia,Sydney,25-34,Male,Mobile,Organic
U09241,2023-06-21,India,Mumbai,25-34,Male,Mobile,Social
U09242,2022-05-23,Australia,Melbourne,35-44,Male,Mobile,Organic
U09243,2023-06-01,USA,Chicago,18-24,Male,Desktop,Organic
U09244,2023-01-01,India,Kolkata,18-24,Female,Mobile,Social
U09245,2024-05-20,USA,Phoenix,45-60,Male,Mobile,Organic
U09246,2022-12-26,India,Chennai,18-24,Male,Mobile,Organic
U09247,2024-06-15,India,Pune,35-44,Male,Desktop,Organic
U09248,2024-08-22,USA,Phoenix,25-34,Female,Mobile,Organic
U09249,2023-04-25,USA,Phoenix,35-44,Male,Mobile,Referral
U09250,2023-05-01,USA,San Antonio,18-24,Male,Mobile,Paid Ads
U09251,2024-04-27,India,Bangalore,25-34,Male,Mobile,Social
U09252,2024-07-26,Canada,Vancouver,25-34,Female,Mobile,Social
U09253,2023-10-21,USA,Houston,45-60,Male,Desktop,Referral
U09254,2023-06-09,Canada,Montreal,25-34,Male,Desktop,Paid Ads
U09255,2024-04-24,Canada,Ottawa,18-24,Female,Mobile,Organic
U09256,2023-06-07,India,Chennai,35-44,Female,Desktop,Organic
U09257,2023-04-16,India,Pune,18-24,Male,Tablet,Paid Ads
U09258,2024-12-16,Australia,Brisbane,45-60,Male,Mobile,Organic
U09259,2024-08-13,UK,London,18-24,Other,Mobile,Organic
U09260,2023-11-10,India,Bangalore,25-34,Male,Desktop,Organic
U09261,2024-03-18,UK,London,18-24,Male,Desktop,Paid Ads
U09262,2022-08-09,India,Hyderabad,25-34,Male,Mobile,Paid Ads
U09263,2024-02-12,India,Mumbai,25-34,Female,Desktop,Referral
U09264,2024-06-24,USA,Houston,25-34,Male,Mobile,Organic
U09265,2024-08-13,India,Chennai,18-24,Male,Mobile,Paid Ads
U09266,2024-01-11,Germany,Munich,45-60,Male,Mobile,Paid Ads
U09267,2024-06-15,Australia,Melbourne,35-44,Male,Mobile,Organic
U09268,2024-09-10,USA,Philadelphia,35-44,Other,Mobile,Social
U09269,2024-10-10,India,Hyderabad,25-34,Male,Mobile,Paid Ads
U09270,2023-10-09,India,Delhi,35-44,Male,Mobile,Paid Ads
U09271,2024-02-25,India,Chennai,18-24,Male,Mobile,Social
U09272,2024-11-25,USA,Los Angeles,45-60,Female,Mobile,Organic
U09273,2024-01-03,India,Ahmedabad,25-34,Male,Mobile,Organic
U09274,2023-02-23,USA,Philadelphia,35-44,Female,Mobile,Organic
U09275,2024-05-16,USA,Philadelphia,35-44,Male,Mobile,Paid Ads
U09276,2024-06-12,Australia,Perth,35-44,Female,Mobile,Paid Ads
U09277,2024-01-17,Australia,Adelaide,45-60,Male,Mobile,Organic
U09278,2024-07-25,USA,Philadelphia,25-34,Male,Desktop,Organic
U09279,2023-11-15,USA,Chicago,35-44,Female,Mobile,Organic
U09280,2022-04-25,India,Chennai,25-34,Male,Mobile,Organic
U09281,2022-09-03,India,Pune,18-24,Female,Desktop,Organic
U09282,2023-06-05,Australia,Perth,25-34,Male,Mobile,Paid Ads
U09283,2024-09-28,UK,Birmingham,35-44,Female,Desktop,Organic
U09284,2024-01-13,India,Bangalore,25-34,Male,Mobile,Social
U09285,2024-04-24,USA,New York,25-34,Male,Mobile,Paid Ads
U09286,2024-02-06,Australia,Perth,25-34,Male,Mobile,Paid Ads
U09287,2022-06-26,India,Mumbai,35-44,Male,Desktop,Organic
U09288,2023-04-26,India,Ahmedabad,45-60,Male,Mobile,Paid Ads
U09289,2022-09-09,Australia,Melbourne,18-24,Male,Mobile,Paid Ads
U09290,2023-03-19,USA,New York,25-34,Female,Mobile,Organic
U09291,2024-01-28,USA,Philadelphia,25-34,Female,Tablet,Organic
U09292,2022-11-07,India,Hyderabad,25-34,Male,Mobile,Social
U09293,2023-11-13,Australia,Gold Coast,45-60,Female,Mobile,Social
U09294,2023-01-22,Canada,Vancouver,18-24,Male,Mobile,Paid Ads
U09295,2024-12-05,USA,Houston,18-24,Female,Mobile,Social
U09296,2024-09-16,India,Hyderabad,35-44,Male,Mobile,Social
U09297,2024-09-04,USA,Los Angeles,25-34,Male,Desktop,Organic
U09298,2024-05-05,India,Ahmedabad,35-44,Female,Mobile,Paid Ads
U09299,2024-02-20,India,Chennai,35-44,Male,Mobile,Social
U09300,2023-09-19,India,Kolkata,25-34,Female,Tablet,Paid Ads
U09301,2024-12-23,India,Hyderabad,18-24,Female,Desktop,Social
U09302,2024-08-06,Germany,Cologne,18-24,Female,Desktop,Organic
U09303,2024-11-04,India,Bangalore,18-24,Female,Mobile,Organic
U09304,2024-10-25,USA,San Antonio,25-34,Male,Mobile,Paid Ads
U09305,2023-10-01,India,Mumbai,45-60,Female,Mobile,Social
U09306,2024-06-17,UK,Birmingham,35-44,Male,Desktop,Social
U09307,2022-07-09,India,Mumbai,18-24,Female,Desktop,Organic
U09308,2024-12-16,USA,New York,45-60,Male,Mobile,Social
U09309,2023-06-23,Canada,Montreal,18-24,Male,Desktop,Organic
U09310,2023-05-02,Germany,Berlin,35-44,Female,Mobile,Social
U09311,2024-04-11,UK,Leeds,18-24,Female,Mobile,Social
U09312,2024-07-26,India,Delhi,18-24,Female,Desktop,Paid Ads
U09313,2022-04-05,India,Bangalore,35-44,Male,Mobile,Paid Ads
U09314,2024-10-13,UK,Birmingham,25-34,Male,Mobile,Social
U09315,2024-10-20,India,Ahmedabad,25-34,Female,Desktop,Organic
U09316,2023-10-17,USA,Los Angeles,25-34,Male,Mobile,Social
U09317,2024-09-28,Germany,Stuttgart,18-24,Female,Mobile,Organic
U09318,2024-05-25,Canada,Ottawa,35-44,Female,Desktop,Paid Ads
U09319,2024-08-15,Canada,Quebec City,35-44,Female,Mobile,Paid Ads
U09320,2023-12-22,Canada,Montreal,18-24,Female,Mobile,Social
U09321,2023-12-27,USA,New York,25-34,Female,Tablet,Organic
U09322,2024-12-12,UK,London,25-34,Male,Mobile,Organic
U09323,2024-06-06,India,Hyderabad,35-44,Other,Mobile,Social
U09324,2024-04-20,Germany,Munich,25-34,Male,Mobile,Paid Ads
U09325,2022-12-13,India,Pune,35-44,Male,Desktop,Organic
U09326,2024-03-18,USA,Los Angeles,45-60,Female,Tablet,Paid Ads
U09327,2024-11-24,India,Hyderabad,25-34,Female,Mobile,Organic
U09328,2022-06-15,India,Pune,25-34,Female,Mobile,Social
U09329,2024-01-15,USA,Philadelphia,35-44,Male,Desktop,Paid Ads
U09330,2024-02-08,India,Bangalore,25-34,Female,Desktop,Organic
U09331,2022-07-19,USA,Chicago,25-34,Female,Mobile,Paid Ads
U09332,2024-04-23,USA,San Antonio,35-44,Female,Mobile,Organic
U09333,2023-05-14,USA,Phoenix,35-44,Male,Mobile,Paid Ads
U09334,2024-11-07,India,Hyderabad,25-34,Female,Desktop,Social
U09335,2023-10-14,USA,Los Angeles,18-24,Female,Tablet,Paid Ads
U09336,2024-01-05,Canada,Vancouver,25-34,Female,Mobile,Organic
U09337,2024-02-15,India,Mumbai,45-60,Male,Mobile,Social
U09338,2024-04-21,USA,Los Angeles,45-60,Male,Mobile,Paid Ads
U09339,2022-08-15,USA,San Antonio,35-44,Male,Tablet,Social
U09340,2024-10-24,Canada,Montreal,35-44,Male,Mobile,Organic
U09341,2023-04-04,UK,London,18-24,Male,Desktop,Social
U09342,2023-03-01,India,Mumbai,25-34,Female,Desktop,Paid Ads
U09343,2023-03-17,Canada,Quebec City,18-24,Female,Desktop,Paid Ads
U09344,2024-12-25,Canada,Edmonton,35-44,Male,Mobile,Referral
U09345,2023-05-20,UK,Manchester,25-34,Male,Mobile,Organic
U09346,2022-03-01,USA,Houston,35-44,Male,Desktop,Organic
U09347,2023-08-16,UK,Sheffield,35-44,Male,Mobile,Paid Ads
U09348,2022-05-13,USA,San Antonio,45-60,Female,Mobile,Organic
U09349,2024-12-18,UK,London,35-44,Male,Mobile,Paid Ads
U09350,2024-12-10,Australia,Brisbane,25-34,Female,Mobile,Paid Ads
U09351,2022-07-23,Australia,Melbourne,25-34,Male,Tablet,Social
U09352,2024-11-18,USA,Chicago,25-34,Female,Mobile,Social
U09353,2024-08-17,Canada,Calgary,18-24,Female,Desktop,Social
U09354,2024-05-26,India,Hyderabad,18-24,Male,Mobile,Paid Ads
U09355,2024-08-09,India,Chennai,18-24,Female,Mobile,Paid Ads
U09356,2024-12-14,USA,San Antonio,45-60,Male,Desktop,Social
U09357,2022-03-21,UK,Birmingham,18-24,Male,Desktop,Organic
U09358,2024-12-13,India,Bangalore,35-44,Female,Mobile,Social
U09359,2024-07-20,USA,Phoenix,18-24,Female,Mobile,Paid Ads
U09360,2024-08-20,India,Kolkata,45-60,Female,Mobile,Social
U09361,2024-07-14,USA,Philadelphia,25-34,Male,Mobile,Social
U09362,2022-02-11,Canada,Toronto,25-34,Male,Tablet,Paid Ads
U09363,2024-08-13,UK,London,25-34,Male,Mobile,Organic
U09364,2024-06-17,India,Bangalore,35-44,Male,Mobile,Referral
U09365,2023-10-03,Germany,Munich,18-24,Male,Mobile,Organic
U09366,2023-03-01,UK,Bristol,35-44,Female,Mobile,Paid Ads
U09367,2024-04-21,Canada,Vancouver,35-44,Female,Mobile,Referral
U09368,2024-07-05,UK,Manchester,25-34,Female,Mobile,Referral
U09369,2024-03-25,Germany,Frankfurt,18-24,Female,Mobile,Organic
U09370,2024-01-13,Canada,Calgary,35-44,Male,Desktop,Organic
U09371,2023-06-24,USA,Philadelphia,18-24,Male,Mobile,Organic
U09372,2022-03-05,India,Chennai,45-60,Male,Mobile,Paid Ads
U09373,2022-11-05,UK,Birmingham,18-24,Male,Desktop,Paid Ads
U09374,2022-10-23,USA,Phoenix,35-44,Female,Mobile,Organic
U09375,2023-06-12,USA,Houston,35-44,Female,Tablet,Organic
U09376,2023-10-02,India,Hyderabad,35-44,Male,Mobile,Paid Ads
U09377,2024-12-23,USA,New York,25-34,Male,Mobile,Organic
U09378,2024-03-16,USA,San Antonio,45-60,Female,Mobile,Social
U09379,2022-06-17,Canada,Ottawa,35-44,Male,Tablet,Paid Ads
U09380,2023-11-05,UK,Leeds,25-34,Female,Mobile,Social
U09381,2023-04-12,India,Hyderabad,35-44,Female,Mobile,Social
U09382,2024-04-15,India,Pune,25-34,Male,Desktop,Paid Ads
U09383,2023-10-28,India,Bangalore,45-60,Male,Desktop,Paid Ads
U09384,2023-10-06,India,Chennai,45-60,Female,Tablet,Referral
U09385,2024-11-13,India,Hyderabad,25-34,Female,Mobile,Social
U09386,2024-02-11,Canada,Toronto,25-34,Male,Desktop,Social
U09387,2023-04-26,Australia,Gold Coast,45-60,Female,Mobile,Paid Ads
U09388,2023-11-17,India,Pune,25-34,Female,Mobile,Paid Ads
U09389,2023-12-09,USA,San Antonio,45-60,Male,Mobile,Social
U09390,2024-04-25,UK,Manchester,35-44,Male,Desktop,Social
U09391,2024-11-16,Germany,Dusseldorf,18-24,Male,Mobile,Paid Ads
U09392,2023-07-17,Australia,Adelaide,25-34,Male,Desktop,Organic
U09393,2024-05-20,India,Ahmedabad,25-34,Male,Mobile,Organic
U09394,2023-08-24,India,Hyderabad,35-44,Male,Mobile,Paid Ads
U09395,2023-07-18,India,Delhi,25-34,Male,Mobile,Organic
U09396,2023-10-13,USA,San Antonio,25-34,Male,Mobile,Organic
U09397,2024-09-11,UK,Liverpool,45-60,Female,Mobile,Organic
U09398,2023-08-13,India,Delhi,18-24,Female,Mobile,Organic
U09399,2023-09-24,Canada,Vancouver,25-34,Male,Tablet,Social
U09400,2023-01-26,USA,Phoenix,25-34,Female,Tablet,Organic
U09401,2022-10-13,Germany,Cologne,18-24,Male,Mobile,Social
U09402,2024-12-12,India,Chennai,18-24,Female,Mobile,Organic
U09403,2023-03-14,India,Ahmedabad,25-34,Female,Mobile,Social
U09404,2022-05-13,India,Ahmedabad,18-24,Male,Mobile,Social
U09405,2024-09-25,India,Bangalore,25-34,Female,Mobile,Social
U09406,2024-08-09,Canada,Montreal,35-44,Female,Desktop,Social
U09407,2024-10-14,India,Chennai,35-44,Male,Desktop,Organic
U09408,2024-07-01,UK,Leeds,25-34,Female,Mobile,Referral
U09409,2023-02-09,India,Ahmedabad,25-34,Female,Desktop,Organic
U09410,2024-11-04,India,Ahmedabad,18-24,Female,Mobile,Referral
U09411,2024-06-28,Canada,Calgary,25-34,Male,Mobile,Paid Ads
U09412,2023-04-12,Germany,Hamburg,25-34,Female,Desktop,Organic
U09413,2024-05-24,USA,Phoenix,45-60,Female,Mobile,Social
U09414,2022-05-14,Germany,Cologne,18-24,Female,Mobile,Social
U09415,2024-04-09,USA,Philadelphia,25-34,Male,Tablet,Organic
U09416,2024-04-03,USA,San Antonio,35-44,Male,Desktop,Social
U09417,2024-04-06,Canada,Ottawa,35-44,Male,Mobile,Organic
U09418,2024-11-03,India,Mumbai,45-60,Male,Mobile,Organic
U09419,2024-02-01,India,Hyderabad,18-24,Male,Desktop,Social
U09420,2023-01-26,UK,Manchester,18-24,Male,Mobile,Organic
U09421,2024-12-22,India,Hyderabad,25-34,Female,Mobile,Organic
U09422,2022-02-21,India,Ahmedabad,18-24,Female,Desktop,Referral
U09423,2023-07-03,India,Hyderabad,25-34,Male,Mobile,Paid Ads
U09424,2024-12-14,Canada,Calgary,45-60,Female,Desktop,Paid Ads
U09425,2023-01-20,UK,Manchester,35-44,Female,Mobile,Paid Ads
U09426,2023-06-02,USA,Chicago,18-24,Male,Desktop,Social
U09427,2024-04-12,Australia,Perth,18-24,Female,Desktop,Social
U09428,2024-02-26,USA,Houston,45-60,Female,Tablet,Social
U09429,2022-03-10,UK,Leeds,25-34,Male,Mobile,Social
U09430,2023-07-13,Australia,Melbourne,45-60,Male,Mobile,Organic
U09431,2023-06-20,Canada,Quebec City,35-44,Male,Mobile,Paid Ads
U09432,2024-06-04,USA,Chicago,45-60,Female,Desktop,Paid Ads
U09433,2022-08-19,UK,Birmingham,45-60,Male,Mobile,Paid Ads
U09434,2024-08-22,USA,Phoenix,25-34,Female,Mobile,Organic
U09435,2023-06-01,USA,New York,35-44,Male,Mobile,Referral
U09436,2023-01-25,India,Bangalore,25-34,Female,Mobile,Organic
U09437,2024-10-11,USA,San Antonio,25-34,Female,Desktop,Organic
U09438,2022-07-26,India,Delhi,25-34,Female,Desktop,Organic
U09439,2024-08-16,India,Pune,25-34,Female,Mobile,Social
U09440,2022-05-19,USA,Houston,18-24,Male,Desktop,Organic
U09441,2024-11-19,Canada,Ottawa,18-24,Female,Desktop,Referral
U09442,2024-04-12,India,Chennai,25-34,Female,Mobile,Referral
U09443,2023-07-03,India,Hyderabad,45-60,Female,Mobile,Organic
U09444,2023-12-23,USA,Phoenix,25-34,Female,Desktop,Paid Ads
U09445,2023-12-24,UK,London,25-34,Male,Mobile,Organic
U09446,2024-11-18,India,Ahmedabad,25-34,Female,Tablet,Paid Ads
U09447,2024-06-17,India,Chennai,18-24,Male,Mobile,Paid Ads
U09448,2024-12-05,USA,Houston,35-44,Male,Desktop,Social
U09449,2024-06-16,Canada,Calgary,35-44,Female,Desktop,Organic
U09450,2023-03-24,India,Ahmedabad,25-34,Male,Desktop,Referral
U09451,2023-11-14,India,Kolkata,25-34,Female,Mobile,Referral
U09452,2023-10-19,UK,Liverpool,35-44,Female,Desktop,Paid Ads
U09453,2023-04-06,India,Chennai,18-24,Female,Mobile,Paid Ads
U09454,2023-05-03,India,Ahmedabad,25-34,Other,Desktop,Paid Ads
U09455,2024-09-06,USA,Chicago,35-44,Female,Desktop,Organic
U09456,2024-08-12,Germany,Hamburg,35-44,Other,Mobile,Social
U09457,2024-03-20,India,Kolkata,18-24,Female,Desktop,Paid Ads
U09458,2023-06-11,USA,New York,25-34,Male,Mobile,Organic
U09459,2024-10-07,India,Bangalore,35-44,Male,Desktop,Paid Ads
U09460,2024-01-27,Australia,Perth,25-34,Female,Desktop,Organic
U09461,2024-03-26,India,Hyderabad,35-44,Female,Mobile,Social
U09462,2023-10-01,USA,Chicago,18-24,Female,Mobile,Paid Ads
U09463,2023-12-16,Canada,Edmonton,18-24,Female,Mobile,Paid Ads
U09464,2022-07-16,Germany,Berlin,25-34,Female,Mobile,Organic
U09465,2023-07-17,UK,Birmingham,45-60,Male,Mobile,Social
U09466,2024-02-15,India,Delhi,35-44,Female,Mobile,Social
U09467,2022-03-21,USA,Chicago,45-60,Female,Mobile,Social
U09468,2023-07-09,India,Delhi,25-34,Male,Mobile,Paid Ads
U09469,2024-12-05,USA,San Antonio,35-44,Other,Desktop,Organic
U09470,2024-06-20,UK,Birmingham,45-60,Female,Mobile,Organic
U09471,2024-07-08,Canada,Vancouver,25-34,Male,Mobile,Paid Ads
U09472,2024-10-21,USA,New York,45-60,Male,Mobile,Referral
U09473,2023-09-01,UK,London,45-60,Female,Tablet,Paid Ads
U09474,2023-08-07,Australia,Sydney,45-60,Male,Mobile,Social
U09475,2023-06-11,Australia,Brisbane,45-60,Male,Desktop,Organic
U09476,2024-12-20,UK,London,35-44,Male,Mobile,Social
U09477,2024-04-26,USA,Phoenix,45-60,Female,Mobile,Organic
U09478,2022-10-21,USA,Los Angeles,25-34,Female,Mobile,Paid Ads
U09479,2024-09-13,India,Chennai,35-44,Male,Mobile,Organic
U09480,2023-07-22,India,Hyderabad,18-24,Female,Mobile,Social
U09481,2024-05-13,USA,Philadelphia,35-44,Female,Mobile,Paid Ads
U09482,2022-02-07,India,Chennai,35-44,Female,Mobile,Paid Ads
U09483,2023-09-11,USA,Chicago,35-44,Male,Desktop,Organic
U09484,2024-07-18,USA,Chicago,35-44,Female,Mobile,Organic
U09485,2024-09-01,USA,Philadelphia,25-34,Male,Mobile,Organic
U09486,2024-11-12,India,Pune,25-34,Female,Mobile,Paid Ads
U09487,2023-09-03,India,Hyderabad,18-24,Male,Desktop,Organic
U09488,2023-10-26,India,Bangalore,18-24,Male,Mobile,Organic
U09489,2023-05-28,India,Pune,35-44,Male,Mobile,Paid Ads
U09490,2024-07-01,Germany,Berlin,25-34,Female,Desktop,Organic
U09491,2024-05-04,India,Pune,18-24,Male,Mobile,Paid Ads
U09492,2024-03-06,India,Pune,25-34,Female,Mobile,Organic
U09493,2023-10-05,India,Chennai,25-34,Female,Desktop,Referral
U09494,2024-08-11,USA,San Antonio,35-44,Male,Mobile,Social
U09495,2024-08-20,UK,Liverpool,35-44,Female,Desktop,Paid Ads
U09496,2024-09-23,India,Kolkata,18-24,Male,Mobile,Referral
U09497,2023-11-13,Australia,Canberra,35-44,Female,Mobile,Social
U09498,2024-12-11,Canada,Ottawa,25-34,Male,Mobile,Paid Ads
U09499,2024-06-27,India,Mumbai,35-44,Female,Mobile,Organic
U09500,2024-02-06,USA,Houston,18-24,Male,Desktop,Organic
U09501,2024-03-19,USA,Philadelphia,45-60,Male,Mobile,Organic
U09502,2023-11-25,India,Bangalore,18-24,Male,Mobile,Social
U09503,2024-12-15,Canada,Quebec City,35-44,Female,Mobile,Paid Ads
U09504,2024-10-21,India,Kolkata,25-34,Female,Desktop,Social
U09505,2023-11-13,USA,Los Angeles,18-24,Other,Desktop,Paid Ads
U09506,2023-06-10,USA,Los Angeles,18-24,Female,Mobile,Social
U09507,2022-01-01,USA,Philadelphia,25-34,Female,Mobile,Organic
U09508,2024-02-13,Canada,Edmonton,35-44,Female,Mobile,Paid Ads
U09509,2023-08-06,India,Hyderabad,18-24,Male,Desktop,Paid Ads
U09510,2024-11-21,India,Ahmedabad,35-44,Female,Mobile,Social
U09511,2023-08-26,USA,Los Angeles,35-44,Male,Mobile,Social
U09512,2024-06-24,India,Ahmedabad,25-34,Male,Mobile,Organic
U09513,2023-03-20,India,Ahmedabad,18-24,Female,Desktop,Paid Ads
